student_id,anomaly_label,attendance_rate,avg_grade,grade_std,avg_lms_time,avg_logins,avg_assignments,avg_forum_posts
STU0276,Normal,0.7674418604651163,3.168,0.5849444418062283,226.25,8.9,3.15,2.4
STU0277,Normal,0.7209302325581395,1.9005,0.458205596234979,148.9,4.35,1.75,1.75
STU0278,Normal,0.6046511627906976,1.719375,0.4743622912219449,147.9,5.1,2.05,1.2
STU0279,Normal,0.6511627906976745,2.25,0.4275786821296927,183.75,6.25,2.05,1.6
STU0280,Normal,0.6511627906976745,2.0123529411764705,0.4816187471922774,142.2,5.05,2.05,1.75
STU0281,Normal,0.6744186046511628,2.336315789473684,0.4066422195700321,188.75,6.6,3.1,1.7
STU0282,Normal,0.6511627906976745,2.2505882352941176,0.4593401597432355,160.7,6.45,1.8,0.95
STU0283,Normal,0.8604651162790697,2.625555555555556,0.4261761886718329,175.8,6.85,2.85,1.95
STU0284,Normal,0.8372093023255814,2.561176470588235,0.5272793656229728,208.7,7.65,2.85,2.7
STU0285,Normal,0.6744186046511628,1.946,0.4687879107476619,140.0,5.25,2.0,1.75
STU0286,Normal,0.8604651162790697,3.744285714285714,0.3275953011242397,286.3,9.5,3.45,2.65
STU0287,Normal,0.7209302325581395,2.7265,0.5361586077193753,186.3,7.4,3.05,1.45
STU0288,Normal,0.9302325581395348,3.308666666666667,0.4646329836804631,248.45,9.65,4.25,2.7
STU0289,Normal,0.6976744186046512,2.37,0.4672971930866552,196.65,7.05,2.7,1.0
STU0290,Normal,0.7209302325581395,2.466111111111111,0.4698327473234666,179.2,6.95,3.15,1.5
STU0291,Normal,0.6976744186046512,2.222666666666667,0.5293724946530922,166.0,6.75,1.65,1.35
STU0292,Normal,0.9534883720930232,3.6757894736842105,0.3475679915814024,296.6,11.15,3.8,2.35
STU0293,Normal,0.813953488372093,3.005238095238095,0.5520925560775027,240.2,8.6,2.85,1.85
STU0294,Normal,0.8372093023255814,3.538333333333333,0.3728940868396816,282.5,10.35,3.75,2.45
STU0295,Normal,0.7209302325581395,2.2353333333333336,0.5066397235943993,173.3,5.9,1.9,1.1
STU0296,Normal,0.8604651162790697,3.3994117647058824,0.4606716643694739,249.75,10.75,4.1,2.25
STU0297,Normal,0.8837209302325582,3.0264705882352945,0.4298246906657205,236.5,7.75,2.75,2.4
STU0298,Normal,0.7441860465116279,2.0,0.5813776741499455,158.0,6.05,2.2,1.7
STU0299,Normal,0.813953488372093,2.7658823529411767,0.4557968136068061,209.45,8.5,2.7,2.65
STU0300,Normal,0.9069767441860463,3.665294117647059,0.3567582803359094,299.1,11.6,4.35,2.1
STU0301,Normal,0.7441860465116279,3.036666666666667,0.5286275237097756,231.85,9.4,2.8,2.55
STU0302,Normal,0.7906976744186046,3.348125,0.3937379627789696,256.2,10.25,4.25,2.3
STU0303,Anomaly,0.6976744186046512,3.4831578947368427,0.3663036480477631,264.3,9.9,3.95,3.1
STU0304,Normal,0.7441860465116279,2.885263157894737,0.5126875637380879,212.0,8.1,2.85,2.7
STU0305,Normal,0.7209302325581395,1.881578947368421,0.4881286619768141,146.7,4.95,2.0,1.8
STU0306,Normal,0.7441860465116279,1.544,0.4934398211969288,114.5,4.5,2.15,1.5
STU0307,Normal,0.7674418604651163,2.478235294117647,0.4912386804563241,182.55,7.75,2.8,1.35
STU0308,Normal,0.6511627906976745,1.993529411764706,0.4780159669988884,163.15,4.95,2.15,1.85
STU0309,Normal,0.8604651162790697,3.4705882352941178,0.4205423668941587,275.05,9.7,4.0,2.65
STU0310,Normal,0.8604651162790697,2.506,0.4233873428732406,168.55,7.6,1.8,1.45
STU0311,Normal,0.9534883720930232,3.5094117647058827,0.3931677534500269,291.9,11.05,4.2,2.45
STU0312,Normal,0.813953488372093,2.521875,0.379108054077814,190.85,7.0,2.95,1.5
STU0313,Anomaly,0.4883720930232558,1.7286666666666666,0.5149461368041554,124.15,3.8,1.75,1.6
STU0314,Normal,0.8604651162790697,3.286666666666666,0.5167318111998547,238.9,9.35,4.25,2.2
STU0315,Normal,0.6744186046511628,1.5444444444444445,0.5502750352133784,120.95,4.15,1.8,1.7
STU0316,Normal,0.8372093023255814,2.94,0.5235319610928394,253.15,8.5,3.05,2.3
STU0317,Normal,0.8372093023255814,2.8125,0.4820165972246183,205.9,7.3,3.0,2.3
STU0318,Normal,0.8837209302325582,3.17375,0.4993445704120552,241.0,9.1,4.05,2.75
STU0319,Normal,0.627906976744186,1.92,0.4192374029115245,166.5,5.65,2.4,1.15
STU0320,Anomaly,0.627906976744186,1.4375,0.4944154798008115,125.55,4.2,0.7,1.35
STU0321,Normal,0.7674418604651163,3.4329411764705884,0.4738507769578196,252.9,9.35,3.95,2.4
STU0322,Normal,0.8372093023255814,2.276,0.4394444544779561,175.2,6.25,1.85,1.3
STU0323,Normal,0.8372093023255814,3.399375,0.5026127568350541,236.45,9.8,3.75,2.35
STU0324,Normal,0.5813953488372093,1.8577777777777775,0.4884255082652655,126.15,5.05,2.15,1.65
STU0325,Normal,0.5348837209302325,2.1355,0.407152822724627,145.2,6.05,1.7,1.3
STU0326,Normal,0.8604651162790697,3.794117647058824,0.3422911557345846,276.55,10.65,4.05,2.4
STU0327,Normal,0.7674418604651163,2.295909090909091,0.4991007064225768,181.3,6.95,2.25,1.4
STU0328,Normal,0.7906976744186046,3.65375,0.4209493239492533,266.2,9.75,4.05,2.6
STU0329,Normal,0.9767441860465116,3.7723529411764702,0.2955403824303183,289.5,10.9,3.85,2.35
STU0330,Normal,0.7209302325581395,2.4444444444444446,0.5095467677227793,185.4,6.75,3.1,1.8
STU0331,Normal,0.8837209302325582,3.648571428571429,0.3363374156154161,265.6,10.85,4.05,2.7
STU0332,Normal,0.6046511627906976,2.574375,0.4444917509545781,209.65,8.6,3.2,2.05
STU0333,Anomaly,0.9767441860465116,3.846428571428572,0.2422524793191263,298.4,11.25,3.95,1.95
STU0334,Normal,0.7441860465116279,2.860588235294118,0.5177290626891068,199.35,6.7,3.15,2.7
STU0335,Normal,0.5813953488372093,2.4971428571428573,0.4910025626038183,188.4,6.8,3.0,1.35
STU0336,Normal,0.6744186046511628,1.7463157894736845,0.4091754653000455,140.8,4.8,2.0,1.3
STU0337,Normal,0.627906976744186,2.13,0.4147931211258612,158.9,6.4,2.1,1.35
STU0338,Normal,0.7674418604651163,2.8023809523809526,0.5453155486679685,223.1,8.25,2.8,2.65
STU0339,Normal,0.813953488372093,2.974705882352941,0.4035795715695174,247.9,9.15,2.85,2.3
STU0340,Normal,0.5813953488372093,1.646,0.4506630036481172,120.35,5.25,1.85,1.75
STU0341,Normal,0.813953488372093,2.9094117647058826,0.4610378318022733,223.15,8.55,2.95,2.8
STU0342,Normal,0.9302325581395348,3.78,0.286060778910303,293.55,11.2,4.15,2.7
STU0343,Normal,0.7441860465116279,2.7015,0.4235100819032342,218.75,7.25,2.85,1.4
STU0344,Anomaly,0.6744186046511628,2.9015,0.3133566154097479,191.55,7.5,3.0,2.45
STU0345,Normal,0.9302325581395348,3.571111111111111,0.433248860544836,270.3,9.85,3.95,2.2
STU0346,Normal,0.9069767441860463,3.3294117647058825,0.4573083012071191,255.1,10.25,4.4,2.55
STU0347,Normal,0.6976744186046512,1.645625,0.4637667337502046,125.6,5.7,2.0,1.35
STU0348,Normal,0.8604651162790697,3.725294117647058,0.3401859353180776,291.2,11.6,3.6,2.6
STU0349,Normal,0.9302325581395348,3.701875,0.3384320463549516,272.85,10.3,4.1,2.45
STU0350,Normal,0.9302325581395348,3.7405555555555554,0.2893292897521726,307.1,11.4,4.0,2.15
STU0351,Normal,0.7441860465116279,1.426875,0.4652987391629883,118.65,4.25,1.15,1.45
STU0352,Normal,0.7441860465116279,2.393809523809524,0.5233591137113807,188.8,6.7,1.95,1.6
STU0353,Normal,0.8837209302325582,3.661764705882353,0.359865170829952,268.4,11.4,4.3,2.45
STU0354,Normal,0.7441860465116279,2.5475,0.5159780357082394,214.15,6.3,2.8,1.2
STU0355,Normal,0.6511627906976745,1.651333333333333,0.4933539249241819,122.0,4.55,2.05,1.6
STU0356,Normal,0.7209302325581395,2.501176470588236,0.4931009322763088,177.0,7.45,3.2,1.7
STU0357,Normal,0.813953488372093,3.068,0.5184757881108267,248.7,8.6,4.0,2.35
STU0358,Normal,0.6744186046511628,2.3205263157894738,0.3801969326577204,187.6,7.2,3.4,1.8
STU0359,Normal,0.6744186046511628,1.9326666666666668,0.4941004332068918,149.85,5.9,2.2,1.8
STU0360,Anomaly,0.6976744186046512,1.7047058823529413,0.5886862242215587,118.85,4.25,2.7,1.1
STU0361,Normal,0.7906976744186046,3.163125,0.4701023824657774,222.7,9.1,3.0,2.6
STU0362,Normal,0.7441860465116279,2.364117647058823,0.5766179283495422,180.85,7.25,3.0,1.35
STU0363,Normal,0.9069767441860463,3.490625,0.4085660901249637,264.9,9.8,4.2,3.2
STU0364,Normal,0.8372093023255814,3.4425,0.4970244796117524,257.8,10.8,3.7,2.75
STU0365,Normal,0.7906976744186046,2.96,0.4597953508963334,222.85,8.3,3.25,2.3
STU0366,Normal,0.9302325581395348,3.75,0.3115766358377984,296.7,11.2,4.05,2.25
STU0367,Normal,0.813953488372093,2.9373333333333336,0.5324266101897004,195.1,8.2,3.15,2.55
STU0368,Normal,0.813953488372093,2.935714285714285,0.4730705172442204,213.55,7.25,3.05,2.8
STU0369,Normal,0.7441860465116279,2.196111111111111,0.4920800854104099,169.75,6.55,1.85,1.1
STU0370,Normal,0.8372093023255814,2.8563157894736846,0.4894011139059633,210.75,8.05,2.65,2.5
STU0371,Normal,0.6744186046511628,2.100526315789474,0.4807340877843953,161.95,5.7,2.0,1.85
STU0372,Normal,0.8837209302325582,3.892352941176471,0.1899845194931912,295.25,11.25,4.0,2.4
STU0373,Normal,0.6744186046511628,2.394705882352941,0.5020472792359653,166.3,6.9,1.6,1.15
STU0374,Normal,0.9069767441860463,3.80125,0.2963078354234551,297.25,11.1,4.0,2.4
STU0375,Normal,0.8837209302325582,3.671764705882353,0.3433153669390151,300.35,11.0,3.9,2.25
STU0376,Normal,0.6976744186046512,1.9286666666666668,0.4330599870467743,165.8,5.75,2.0,1.7
STU0377,Normal,0.5813953488372093,1.7280000000000002,0.3899120780014752,152.75,5.5,2.05,1.75
STU0378,Normal,0.813953488372093,2.236111111111111,0.4374140438436265,173.75,6.8,1.75,1.35
STU0379,Normal,0.8604651162790697,3.165555555555556,0.4005176389186465,230.0,8.55,2.85,2.45
STU0380,Normal,0.7209302325581395,2.210588235294117,0.4403190688045899,156.75,5.25,1.95,1.65
STU0381,Normal,0.8837209302325582,3.316111111111111,0.5350441310978211,245.35,10.75,3.9,2.6
STU0382,Normal,0.8604651162790697,3.785555555555556,0.3002395557711761,262.3,10.5,4.05,2.35
STU0383,Normal,0.7674418604651163,2.681578947368421,0.478008172383587,173.45,6.65,3.2,1.65
STU0384,Normal,0.9534883720930232,3.667058823529412,0.3297492362743687,288.05,10.7,3.75,2.85
STU0385,Normal,0.813953488372093,3.2920000000000003,0.4466094490715575,244.1,9.25,3.3,2.35
STU0386,Normal,0.627906976744186,1.75125,0.4382217855530843,123.55,4.6,2.1,1.4
STU0387,Normal,0.813953488372093,2.3725,0.3856855368474858,185.45,6.95,3.05,1.7
STU0388,Normal,0.6976744186046512,1.857368421052632,0.4994423791174308,154.65,4.75,2.05,1.0
STU0389,Normal,0.8372093023255814,2.6366666666666667,0.4657441862855869,224.45,8.35,2.95,2.2
STU0390,Normal,0.8837209302325582,3.784,0.2925698939691896,301.85,10.85,3.75,2.6
STU0391,Normal,0.6046511627906976,1.8358823529411763,0.4417445362357271,138.95,4.9,2.0,1.45
STU0392,Anomaly,0.6046511627906976,1.4257142857142855,0.4298606981107016,114.45,3.9,0.75,1.85
STU0393,Normal,0.813953488372093,3.066470588235294,0.5111988504543827,225.35,9.05,2.7,2.45
STU0394,Normal,0.7674418604651163,2.589375,0.3975335415617991,176.2,7.2,3.0,1.05
STU0395,Normal,0.6046511627906976,2.2414285714285715,0.506678258012772,174.45,5.85,2.3,1.35
STU0396,Normal,0.6511627906976745,1.8494736842105264,0.3699470485264753,154.15,5.65,1.95,1.25
STU0397,Normal,0.813953488372093,3.123529411764706,0.4271846962449407,250.05,8.8,4.15,2.1
STU0398,Anomaly,0.5348837209302325,1.535,0.537649204097492,128.1,3.6,1.9,1.5
STU0399,Normal,0.7674418604651163,2.90375,0.4674594456563407,214.8,8.0,3.05,2.8
STU0400,Normal,0.813953488372093,2.9825,0.4808202968830838,226.4,8.65,2.75,2.7
STU0401,Normal,0.813953488372093,2.6826315789473685,0.5236394232809778,202.35,6.45,3.45,1.45
STU0402,Normal,0.9069767441860463,3.4988235294117644,0.408088261791202,251.5,10.05,4.0,2.45
STU0403,Normal,0.7674418604651163,2.6866666666666665,0.4642387823726314,201.95,7.05,2.9,1.45
STU0404,Normal,0.8837209302325582,3.548421052631579,0.4301454942212348,259.15,9.9,4.25,2.95
STU0405,Normal,0.6744186046511628,2.333125,0.512974577017874,175.8,5.45,2.15,1.95
STU0406,Normal,0.7674418604651163,2.805789473684211,0.4563175769068644,190.8,8.15,2.65,2.5
STU0407,Normal,0.7674418604651163,2.670625,0.4367679589896675,195.6,8.15,2.7,2.35
STU0408,Normal,0.6744186046511628,2.804117647058824,0.5359461123043227,197.2,7.3,3.15,1.45
STU0409,Normal,0.8604651162790697,3.627222222222223,0.4341293593545532,268.95,10.0,3.85,2.45
STU0410,Normal,0.7906976744186046,2.6866666666666665,0.4066705698485598,190.9,7.4,3.05,1.15
STU0411,Normal,0.8604651162790697,3.742857142857143,0.2666726189811876,294.85,11.4,4.2,2.5
STU0412,Normal,0.627906976744186,1.7464705882352942,0.4187174043503354,141.9,5.2,1.9,1.35
STU0413,Normal,0.9302325581395348,3.5042857142857144,0.3984530526484081,271.2,11.9,3.8,2.65
STU0414,Normal,0.8837209302325582,3.808333333333333,0.2625049019150153,289.3,10.65,3.95,2.4
STU0415,Normal,0.9302325581395348,3.764705882352941,0.2834413000750512,289.7,11.35,3.85,2.6
STU0416,Normal,0.8837209302325582,3.5505555555555555,0.4013868930452223,268.05,10.2,4.0,2.35
STU0417,Normal,0.813953488372093,3.305,0.3644905119935679,247.1,8.85,3.85,2.5
STU0418,Normal,0.7209302325581395,2.0525,0.5433905900301671,176.9,7.05,2.15,1.65
STU0419,Normal,0.9534883720930232,3.554761904761905,0.3302971245351532,272.0,11.9,3.85,2.25
STU0420,Normal,0.7674418604651163,3.294285714285714,0.337928401285841,250.0,10.4,3.9,2.85
STU0421,Normal,0.627906976744186,1.7033333333333334,0.4456983944592234,127.1,5.05,1.65,1.55
STU0422,Normal,0.7906976744186046,2.608,0.4593038210161113,189.65,8.1,3.1,1.85
STU0423,Normal,0.9302325581395348,3.748235294117647,0.3085497385778679,291.9,11.15,3.95,2.05
STU0424,Normal,0.8604651162790697,3.033529411764706,0.5227324982301007,215.5,7.4,3.15,3.0
STU0425,Anomaly,0.9767441860465116,3.868,0.2089497547258671,294.7,11.2,4.05,2.5
STU0426,Normal,0.627906976744186,1.6650000000000005,0.4691030721575934,121.65,3.95,2.15,1.65
STU0427,Normal,0.9302325581395348,3.708888888888889,0.3119745255227795,290.75,10.6,4.05,2.35
STU0428,Normal,0.7441860465116279,2.379375,0.3959371793605647,188.75,6.65,2.9,1.85
STU0429,Normal,0.7209302325581395,2.8123529411764707,0.407024713803792,192.6,7.85,2.95,2.7
STU0430,Normal,0.9302325581395348,3.6775,0.3327160951922823,281.2,10.3,3.75,2.45
STU0431,Normal,0.7441860465116279,1.996470588235294,0.5289369194014372,155.65,4.9,2.1,1.4
STU0432,Normal,0.8604651162790697,3.651111111111111,0.3732195204668646,272.2,9.7,4.15,2.4
STU0433,Normal,0.7209302325581395,2.12375,0.4268782027698298,161.1,5.65,1.85,1.55
STU0434,Normal,0.7674418604651163,3.4885,0.4182831450987287,245.1,9.2,4.0,1.9
STU0435,Normal,0.7441860465116279,2.185238095238095,0.4441015542375306,174.95,5.85,2.05,1.35
STU0436,Normal,0.7209302325581395,3.4604761904761907,0.4716298992904944,259.45,10.0,3.9,2.1
STU0437,Anomaly,0.9069767441860463,3.7310526315789474,0.337719389382535,293.8,11.95,3.7,2.0
STU0438,Anomaly,0.6511627906976745,2.7923529411764707,0.3138377250221184,209.6,8.0,3.1,2.35
STU0439,Normal,0.6976744186046512,2.881333333333333,0.3741250109382207,223.05,7.45,3.1,2.6
STU0440,Normal,0.8837209302325582,3.368823529411765,0.448147330028602,252.2,9.2,4.45,2.4
STU0441,Normal,0.7674418604651163,2.440526315789473,0.5226160018408516,195.35,7.0,3.35,1.65
STU0442,Normal,0.8372093023255814,2.970625,0.5068131641278996,227.0,7.55,2.85,2.65
STU0443,Normal,0.8604651162790697,2.301176470588235,0.4724256866553349,183.7,6.45,2.2,2.0
STU0444,Normal,0.6976744186046512,2.789333333333333,0.5325339246962404,213.8,8.8,2.8,2.55
STU0445,Normal,0.8604651162790697,3.456470588235294,0.3965466740572695,254.0,10.15,3.85,2.45
STU0446,Normal,0.6976744186046512,1.6075,0.4410668883514154,132.7,5.9,2.05,1.65
STU0447,Anomaly,0.5581395348837209,1.724375,0.4781348310536126,104.9,3.75,1.35,1.75
STU0448,Normal,0.813953488372093,3.572222222222222,0.4306022534237307,269.35,9.4,4.05,2.9
STU0449,Normal,0.5116279069767442,1.8727777777777777,0.5271990979591002,153.7,5.9,2.05,1.45
STU0450,Normal,0.6976744186046512,3.045333333333333,0.408374244792107,226.7,9.65,3.3,2.5
STU0451,Normal,0.7674418604651163,2.9506666666666663,0.4526661757483838,197.8,8.45,3.2,2.25
STU0452,Normal,0.8837209302325582,3.006,0.3559855534789499,239.25,9.05,3.9,2.7
STU0453,Normal,0.813953488372093,1.73,0.440657403623746,125.75,5.5,1.9,1.6
STU0454,Normal,0.6744186046511628,2.9655555555555555,0.410182487683975,204.35,8.1,3.2,2.3
STU0455,Normal,0.7441860465116279,2.23,0.4598641103630506,190.45,7.6,3.35,1.25
STU0456,Normal,0.6744186046511628,2.3536363636363635,0.4402331141624796,169.95,6.3,1.95,1.9
STU0457,Normal,0.7906976744186046,2.222142857142857,0.4742310143221919,186.65,6.5,2.9,1.6
STU0458,Normal,0.6976744186046512,1.926842105263158,0.4642443397797585,109.6,5.3,2.25,1.45
STU0459,Normal,0.9534883720930232,3.697333333333333,0.3073496535280454,284.4,11.35,4.15,2.5
STU0460,Normal,0.6046511627906976,1.73375,0.4612139778165156,119.2,3.45,2.0,1.9
STU0461,Normal,0.8604651162790697,3.637333333333333,0.3377121907919875,282.0,11.3,4.0,2.0
STU0462,Normal,0.6046511627906976,1.7526666666666666,0.446533739993274,141.45,4.9,1.95,1.55
STU0463,Normal,0.8837209302325582,2.930769230769231,0.4575744299831001,215.1,8.4,2.95,3.0
STU0464,Normal,0.813953488372093,3.45125,0.4098271993576479,257.95,10.3,4.35,2.5
STU0465,Anomaly,0.5813953488372093,1.663529411764706,0.4664217669726428,126.3,3.9,2.0,0.9
STU0466,Normal,0.6976744186046512,1.39,0.5082387890221157,125.2,4.1,1.15,1.45
STU0467,Normal,0.8372093023255814,2.7258823529411766,0.3774264634258144,208.75,8.5,2.85,2.2
STU0468,Normal,0.7906976744186046,3.017777777777778,0.4205955938841624,211.85,8.1,2.9,1.95
STU0469,Normal,0.9069767441860463,3.4685,0.4834228289799184,243.45,7.9,4.3,2.0
STU0470,Normal,0.813953488372093,3.381875,0.4878554259887519,239.45,9.3,3.9,2.2
STU0471,Normal,0.5813953488372093,1.972,0.3960542227630215,139.05,5.95,2.1,1.65
STU0472,Normal,0.6511627906976745,1.96875,0.4449550539099426,131.55,4.8,2.05,1.45
STU0473,Anomaly,0.6744186046511628,1.5578947368421054,0.539975091476639,120.6,4.25,1.0,1.4
STU0474,Anomaly,0.6744186046511628,1.7253846153846153,0.4593948081373904,109.9,4.4,0.9,1.35
STU0475,Normal,0.7441860465116279,2.5986666666666665,0.4748363126483945,198.5,7.95,2.9,1.95
STU0476,Normal,0.813953488372093,2.336875,0.4540443260299592,156.95,5.35,2.1,1.3
STU0477,Normal,0.8372093023255814,2.643571428571428,0.4487350964803029,184.65,7.1,3.2,1.65
STU0478,Normal,0.6511627906976745,2.330625,0.5528045917561347,182.6,6.9,3.0,1.25
STU0479,Normal,0.6976744186046512,1.7170588235294115,0.4648220722206825,132.15,4.9,2.0,1.4
STU0480,Normal,0.627906976744186,2.5152941176470587,0.4281518078768735,200.85,7.5,3.25,1.6
STU0481,Normal,0.8372093023255814,2.3023529411764705,0.4815927923537257,170.65,5.5,2.1,1.35
STU0482,Normal,0.8372093023255814,3.777058823529412,0.2808416970884655,295.95,11.7,4.0,2.5
STU0483,Normal,0.813953488372093,3.404705882352941,0.4499044016102034,250.1,9.5,4.0,2.65
STU0484,Normal,0.6976744186046512,2.436470588235294,0.4287910501699894,180.2,6.95,2.8,1.2
STU0485,Normal,0.7209302325581395,3.415,0.4710177197385384,254.5,9.55,3.95,2.1
STU0486,Normal,0.7441860465116279,3.367368421052632,0.4536376687433749,260.6,9.8,3.9,2.5
STU0487,Normal,0.813953488372093,2.82,0.4159212379651659,224.75,9.15,2.8,2.2
STU0488,Normal,0.7209302325581395,3.54125,0.3954891486079823,272.45,10.5,4.2,2.25
STU0489,Normal,0.7441860465116279,2.6385714285714283,0.433166084940704,185.1,7.35,3.0,1.45
STU0490,Normal,0.8372093023255814,3.403888888888889,0.3767685963073337,235.8,8.65,4.05,2.55
STU0491,Normal,0.8604651162790697,3.285263157894737,0.4531417293745797,233.85,9.45,3.05,2.3
STU0492,Normal,0.9069767441860463,3.7633333333333336,0.251244521380685,302.7,10.85,4.1,2.2
STU0493,Anomaly,0.6744186046511628,1.6005882352941176,0.4942604398016709,109.6,4.2,1.2,1.1
STU0494,Normal,0.7906976744186046,2.67,0.4391875616245459,205.9,7.55,2.9,1.5
STU0495,Normal,0.7441860465116279,1.6576470588235297,0.5013547822122164,148.45,4.9,2.2,1.7
STU0496,Normal,0.6046511627906976,2.46,0.3945340832642256,173.1,5.15,2.05,1.25
STU0497,Normal,0.8372093023255814,2.765,0.411671628135538,201.6,7.65,2.95,2.45
STU0498,Normal,0.5813953488372093,2.4433333333333334,0.5124404727334075,167.5,6.8,2.0,1.25
STU0499,Normal,0.6976744186046512,1.6788235294117646,0.4323176256084925,119.4,4.6,1.65,1.3
STU0500,Normal,0.6046511627906976,1.8357142857142856,0.511434096599782,145.9,4.4,1.9,1.8
