student_id,age,gender,department,enrollment_year,cumulative_gpa,is_active,is_dropout,attendance_rate,total_classes,avg_grade,total_courses,grade_std,avg_lms_time,avg_logins,avg_assignments,avg_forum_posts,dept_encoded
STU0192,27,M,Physics,2021,3.66,1,0,0.8837209302325582,43,3.678235294117647,17,0.37306559902578873,263.7,10.0,3.9,2.4,4
STU0193,22,M,Engineering,2024,3.44,1,0,0.8837209302325582,43,3.6294444444444443,18,0.4549915606485882,266.7,9.9,4.15,1.9,2
STU0194,21,F,Engineering,2023,3.09,1,0,0.813953488372093,43,3.1194444444444445,18,0.4415410476184815,232.9,9.55,2.65,2.35,2
STU0195,28,F,Mathematics,2021,3.12,1,0,0.8837209302325582,43,3.043529411764706,17,0.4087624795720398,227.6,7.9,2.85,2.3,3
STU0196,27,M,Business,2021,2.41,1,0,0.7674418604651163,43,2.536,15,0.3373171462331215,181.1,6.55,3.3,1.5,0
STU0197,23,M,Computer Science,2023,3.37,1,0,0.813953488372093,43,3.3873684210526314,19,0.4379731359755496,239.55,9.9,4.0,2.35,1
STU0198,26,F,Mathematics,2022,3.69,1,0,0.7906976744186046,43,3.738571428571429,21,0.33135005227531966,270.05,10.85,3.85,2.65,3
STU0199,20,F,Engineering,2023,2.14,1,0,0.7441860465116279,43,2.1046666666666667,15,0.4392829655353413,173.5,6.7,1.95,1.4,2
STU0200,19,M,Physics,2023,2.67,1,0,0.7209302325581395,43,2.440714285714286,14,0.42125205839651,200.4,7.3,3.25,2.75,4
STU0201,28,F,Mathematics,2022,3.31,1,0,0.7906976744186046,43,3.247894736842105,19,0.47727908149994047,245.1,9.0,4.3,2.55,3
STU0202,19,M,Engineering,2023,3.48,1,0,0.9534883720930233,43,3.5813333333333333,15,0.4723477330869503,269.1,9.5,4.1,2.5,2
STU0203,25,F,Physics,2021,2.42,1,0,0.7674418604651163,43,2.518125,16,0.4397911436125107,173.6,6.55,2.95,1.45,4
STU0204,28,M,Engineering,2024,3.85,1,0,0.9302325581395349,43,3.855882352941176,17,0.2415072158220487,288.8,10.25,3.75,2.05,2
STU0205,18,F,Mathematics,2024,3.05,1,0,0.8372093023255814,43,3.026842105263158,19,0.5001561159786784,211.25,9.35,3.05,2.65,3
STU0206,28,F,Engineering,2022,1.66,1,0,0.7209302325581395,43,1.5593333333333335,15,0.4577033766014634,120.3,4.65,2.0,1.7,2
STU0207,20,F,Business,2021,1.61,0,1,0.6976744186046512,43,1.473157894736842,19,0.43637461775124353,124.8,4.0,2.0,1.5,0
STU0208,21,M,Computer Science,2021,3.72,1,0,0.8604651162790697,43,3.676875,16,0.37804265632333073,284.2,10.5,4.0,2.35,1
STU0209,23,F,Business,2024,3.18,1,0,0.8837209302325582,43,3.214,20,0.4317211575713389,231.9,8.8,2.6,2.25,0
STU0210,24,F,Engineering,2022,3.14,1,0,0.8372093023255814,43,3.0888235294117647,17,0.5561461403370203,241.05,8.5,2.85,2.5,2
STU0211,22,F,Engineering,2024,1.58,0,1,0.6511627906976745,43,1.56125,16,0.4540172537103262,120.45,3.35,1.05,1.65,2
STU0212,23,F,Business,2022,1.75,1,0,0.6744186046511628,43,1.818,15,0.46118171194071805,136.05,4.85,2.1,1.45,0
STU0213,22,F,Computer Science,2024,1.97,0,1,0.6976744186046512,43,1.9976470588235296,17,0.4301384865913057,147.75,5.7,2.25,1.2,1
STU0214,28,M,Computer Science,2022,3.1,1,0,0.7209302325581395,43,3.084736842105263,19,0.48965258002261874,243.15,9.1,3.2,2.25,1
STU0215,21,M,Computer Science,2023,3.97,1,0,0.8372093023255814,43,3.72,17,0.25990382836734055,287.25,11.5,4.4,2.45,1
STU0216,27,M,Computer Science,2022,2.04,1,0,0.7674418604651163,43,1.8272222222222223,18,0.45848607080715437,157.25,5.45,2.25,2.05,1
STU0217,27,M,Physics,2022,1.51,1,0,0.627906976744186,43,1.3505882352941176,17,0.4180530855680187,100.45,3.9,0.85,1.35,4
STU0218,20,M,Mathematics,2023,1.77,1,0,0.5581395348837209,43,1.8393333333333333,15,0.4814037014912991,133.3,4.75,1.8,1.4,3
STU0219,21,M,Computer Science,2023,2.97,1,0,0.8837209302325582,43,2.9745,20,0.47373626906917204,218.35,8.45,3.3,2.75,1
STU0220,18,M,Mathematics,2023,1.82,0,1,0.6976744186046512,43,1.8025,16,0.5047177429019115,140.85,5.05,2.0,1.1,3
STU0221,25,M,Computer Science,2024,3.45,1,0,0.7906976744186046,43,3.5429411764705883,17,0.47815746237356727,256.55,9.8,4.25,2.35,1
STU0222,27,F,Business,2022,1.61,1,0,0.7441860465116279,43,1.4377777777777778,18,0.4571337242318328,121.7,3.35,2.5,1.7,0
STU0223,18,F,Business,2021,4.0,1,0,0.9302325581395349,43,3.8771428571428572,14,0.23066554447206325,305.95,11.9,5.0,3.7,0
STU0224,25,F,Business,2021,3.28,1,0,0.8837209302325582,43,3.18375,16,0.47955361187949225,248.8,9.3,3.95,2.4,0
STU0225,23,M,Computer Science,2021,3.02,1,0,0.9302325581395349,43,3.10578947368421,19,0.5333887032661357,218.55,9.65,3.2,2.5,1
STU0226,27,F,Mathematics,2023,3.08,1,0,0.8372093023255814,43,3.014705882352941,17,0.4059574738667035,221.85,8.95,3.1,2.25,3
STU0227,25,F,Business,2023,2.76,1,0,0.813953488372093,43,2.664705882352941,17,0.3777750264221225,201.8,8.1,2.85,2.9,0
STU0228,28,M,Computer Science,2021,3.13,1,0,0.813953488372093,43,3.21,17,0.5327757501988993,232.0,9.3,2.75,2.3,1
STU0229,21,F,Business,2024,2.53,1,0,0.6744186046511628,43,2.3311764705882356,17,0.45632886103309833,193.35,6.95,3.2,1.55,0
STU0230,19,F,Business,2024,2.28,1,0,0.7906976744186046,43,2.215,16,0.5026330669583926,177.9,6.05,1.9,1.5,0
STU0231,20,F,Physics,2023,3.22,1,0,0.7674418604651163,43,3.1,15,0.27663797900608555,238.7,9.45,3.9,2.8,4
STU0232,19,F,Computer Science,2021,1.73,0,1,0.7674418604651163,43,1.7866666666666664,18,0.3803404048078665,126.0,5.0,2.05,1.25,1
STU0233,27,F,Mathematics,2021,3.89,1,0,0.8837209302325582,43,3.7255555555555557,18,0.28034059583514226,274.9,12.2,4.0,2.4,3
STU0234,23,F,Computer Science,2024,3.68,1,0,0.7674418604651163,43,3.690555555555556,18,0.3887305466624622,274.45,11.0,4.05,2.45,1
STU0235,27,M,Computer Science,2023,2.28,1,0,0.7441860465116279,43,2.19625,16,0.5361327571911022,176.1,6.6,2.5,1.5,1
STU0236,20,M,Engineering,2022,3.14,1,0,0.8837209302325582,43,3.2359999999999998,15,0.3750390455863037,236.05,10.0,3.1,2.8,2
STU0237,26,F,Computer Science,2023,2.42,1,0,0.7906976744186046,43,2.4747826086956524,23,0.4627376005432471,187.65,7.1,2.85,1.2,1
STU0238,24,M,Engineering,2022,3.61,1,0,0.8837209302325582,43,3.6482352941176472,17,0.3723445194661397,263.4,9.45,3.55,2.05,2
STU0239,18,F,Engineering,2023,1.95,1,0,0.6976744186046512,43,2.0892857142857144,14,0.4763396378105128,145.65,6.15,1.85,1.3,2
STU0240,18,F,Physics,2023,1.95,0,1,0.627906976744186,43,1.9852941176470589,17,0.5671983520676301,147.25,5.55,2.0,1.75,4
STU0241,28,M,Computer Science,2022,3.93,1,0,0.9069767441860465,43,3.7716666666666665,18,0.2641801969690163,296.7,11.2,3.9,2.0,1
STU0242,24,F,Engineering,2022,2.55,1,0,0.6744186046511628,43,2.727333333333333,15,0.46478054217119763,196.55,7.15,2.95,1.75,2
STU0243,22,M,Mathematics,2023,3.3,1,0,0.8372093023255814,43,3.41421052631579,19,0.5070099252751225,249.35,8.8,4.1,2.6,3
STU0244,20,M,Computer Science,2022,3.39,1,0,0.813953488372093,43,3.4447058823529413,17,0.4950393626654705,252.05,10.6,3.75,3.1,1
STU0245,25,F,Computer Science,2023,3.15,1,0,0.9302325581395349,43,3.1733333333333333,15,0.43445642008420227,237.35,8.6,3.05,2.5,1
STU0246,24,M,Engineering,2024,2.18,1,0,0.627906976744186,43,2.2723529411764707,17,0.5568385023030096,163.3,6.4,2.2,1.75,2
STU0247,19,F,Physics,2024,2.21,1,0,0.6976744186046512,43,2.1775,16,0.5298490351033963,158.85,5.75,2.0,1.25,4
STU0248,18,M,Engineering,2023,2.05,1,0,0.6046511627906976,43,2.129285714285714,14,0.45228419053841457,166.05,6.35,2.25,1.65,2
STU0249,22,M,Computer Science,2022,3.86,1,0,0.8837209302325582,43,3.775263157894737,19,0.27643300215126737,292.8,10.35,3.75,2.55,1
STU0250,23,F,Physics,2023,1.8,0,1,0.7441860465116279,43,2.0086666666666666,15,0.36908896849766,122.5,4.9,2.25,1.4,4
STU0251,24,M,Mathematics,2022,2.83,1,0,0.8604651162790697,43,2.7022222222222223,18,0.45558695890486484,203.35,8.35,2.95,2.65,3
STU0252,19,M,Engineering,2023,2.49,1,0,0.7209302325581395,43,2.2707142857142855,14,0.4941109231696912,187.5,8.35,3.05,1.65,2
STU0253,25,F,Business,2021,3.8,1,0,0.8604651162790697,43,3.62375,16,0.4139222954452522,280.2,11.65,3.95,2.3,0
STU0254,27,F,Engineering,2024,2.51,1,0,0.813953488372093,43,2.572,15,0.4415912783817827,204.75,7.0,3.05,1.9,2
STU0255,24,F,Physics,2021,1.55,0,1,0.627906976744186,43,1.48,17,0.4921254921257382,106.85,3.55,1.1,1.6,4
STU0256,24,M,Physics,2021,3.61,1,0,0.813953488372093,43,3.428888888888889,18,0.34695124066458216,289.65,10.5,3.8,2.85,4
STU0257,26,F,Business,2024,1.7,1,0,0.5348837209302325,43,1.7999999999999998,18,0.4001911308068566,132.15,5.45,1.7,1.7,0
STU0258,20,M,Mathematics,2023,1.69,1,0,0.6744186046511628,43,1.6780000000000002,15,0.5834160485573616,132.9,5.85,1.9,1.4,3
STU0259,28,M,Physics,2023,3.54,1,0,0.9069767441860465,43,3.80375,16,0.1795503643363983,250.2,9.85,3.85,2.75,4
STU0260,22,M,Computer Science,2022,1.99,1,0,0.627906976744186,43,1.832105263157895,19,0.4998397403987317,136.25,5.65,1.75,1.35,1
STU0261,25,F,Mathematics,2024,3.39,1,0,0.8837209302325582,43,3.477333333333333,15,0.4435323577609105,255.15,9.9,3.8,2.95,3
STU0262,28,F,Engineering,2023,2.29,1,0,0.7209302325581395,43,2.3388235294117647,17,0.4414589781755092,178.1,5.45,1.9,1.65,2
STU0263,25,F,Computer Science,2024,3.08,1,0,0.8604651162790697,43,2.953333333333333,15,0.4364248694410834,246.25,8.7,2.85,2.5,1
STU0264,23,F,Engineering,2021,2.77,1,0,0.6976744186046512,43,2.6294117647058823,17,0.5133647653987768,217.15,7.85,3.1,2.2,2
STU0265,18,M,Business,2024,1.64,1,0,0.6046511627906976,43,1.7544444444444443,18,0.45479435847065214,117.7,3.65,1.8,1.25,0
STU0266,25,M,Computer Science,2024,2.95,1,0,0.813953488372093,43,2.901111111111111,18,0.511271642877304,224.6,7.2,2.9,2.15,1
STU0267,23,M,Business,2022,3.01,1,0,0.7674418604651163,43,3.1023809523809525,21,0.4879334458909818,223.1,8.95,2.6,2.55,0
STU0268,19,F,Computer Science,2024,3.53,1,0,0.8604651162790697,43,3.4575,16,0.4475339838120305,277.7,9.1,4.15,2.65,1
STU0269,18,F,Computer Science,2022,2.12,1,0,0.6046511627906976,43,2.3333333333333335,15,0.42382049209990946,159.7,5.65,1.8,1.85,1
STU0270,23,F,Business,2022,2.43,1,0,0.6976744186046512,43,2.4744444444444444,18,0.4124421131892646,173.35,6.4,2.85,1.35,0
STU0271,23,M,Business,2024,3.2,1,0,0.813953488372093,43,3.3510526315789475,19,0.41370809269932374,250.75,9.55,4.2,2.6,0
STU0272,23,F,Physics,2021,1.74,1,0,0.6744186046511628,43,1.6106666666666667,15,0.6012780040008432,123.5,4.65,2.5,1.65,4
STU0273,23,F,Physics,2022,1.7,1,0,0.7209302325581395,43,1.6343750000000001,16,0.48079058157719085,119.85,4.6,2.0,1.5,4
STU0274,20,M,Physics,2024,2.99,1,0,0.813953488372093,43,3.161764705882353,17,0.5063994877332229,221.55,8.15,2.7,2.3,4
STU0275,28,M,Physics,2024,3.48,1,0,0.7906976744186046,43,3.48625,16,0.4883833876508632,248.45,9.85,3.9,2.5,4
STU0276,28,F,Engineering,2021,3.18,1,0,0.7674418604651163,43,3.168,15,0.5849444418062283,226.25,8.9,3.15,2.4,2
STU0277,22,F,Computer Science,2023,1.95,0,1,0.7209302325581395,43,1.9004999999999999,20,0.45820559623497903,148.9,4.35,1.75,1.75,1
STU0278,20,M,Mathematics,2022,1.89,0,1,0.6046511627906976,43,1.719375,16,0.47436229122194495,147.9,5.1,2.05,1.2,3
STU0279,28,M,Engineering,2021,2.34,1,0,0.6511627906976745,43,2.25,18,0.4275786821296927,183.75,6.25,2.05,1.6,2
STU0280,20,M,Engineering,2024,1.91,1,0,0.6511627906976745,43,2.0123529411764705,17,0.48161874719227743,142.2,5.05,2.05,1.75,2
STU0281,24,M,Business,2021,2.41,1,0,0.6744186046511628,43,2.336315789473684,19,0.40664221957003216,188.75,6.6,3.1,1.7,0
STU0282,25,M,Business,2023,2.09,1,0,0.6511627906976745,43,2.2505882352941176,17,0.4593401597432355,160.7,6.45,1.8,0.95,0
STU0283,21,F,Physics,2024,2.42,1,0,0.8604651162790697,43,2.6255555555555556,18,0.42617618867183293,175.8,6.85,2.85,1.95,4
STU0284,24,F,Business,2023,2.76,1,0,0.8372093023255814,43,2.561176470588235,17,0.5272793656229728,208.7,7.65,2.85,2.7,0
STU0285,27,F,Mathematics,2022,1.85,0,1,0.6744186046511628,43,1.9460000000000002,20,0.46878791074766196,140.0,5.25,2.0,1.75,3
STU0286,26,F,Physics,2021,3.63,1,0,0.8604651162790697,43,3.744285714285714,14,0.32759530112423974,286.3,9.5,3.45,2.65,4
STU0287,22,M,Computer Science,2022,2.62,1,0,0.7209302325581395,43,2.7265,20,0.5361586077193753,186.3,7.4,3.05,1.45,1
STU0288,21,F,Business,2021,3.54,1,0,0.9302325581395349,43,3.308666666666667,15,0.46463298368046313,248.45,9.65,4.25,2.7,0
STU0289,18,F,Computer Science,2024,2.49,1,0,0.6976744186046512,43,2.37,19,0.4672971930866552,196.65,7.05,2.7,1.0,1
STU0290,19,M,Mathematics,2024,2.44,1,0,0.7209302325581395,43,2.466111111111111,18,0.46983274732346664,179.2,6.95,3.15,1.5,3
STU0291,28,M,Physics,2021,2.34,1,0,0.6976744186046512,43,2.222666666666667,15,0.5293724946530922,166.0,6.75,1.65,1.35,4
STU0292,22,F,Mathematics,2021,3.79,1,0,0.9534883720930233,43,3.6757894736842105,19,0.34756799158140245,296.6,11.15,3.8,2.35,3
STU0293,25,M,Mathematics,2024,3.04,1,0,0.813953488372093,43,3.005238095238095,21,0.5520925560775027,240.2,8.6,2.85,1.85,3
STU0294,21,F,Computer Science,2023,3.59,1,0,0.8372093023255814,43,3.538333333333333,18,0.37289408683968167,282.5,10.35,3.75,2.45,1
STU0295,21,M,Computer Science,2023,2.25,1,0,0.7209302325581395,43,2.2353333333333336,15,0.5066397235943993,173.3,5.9,1.9,1.1,1
STU0296,28,F,Mathematics,2024,3.48,1,0,0.8604651162790697,43,3.3994117647058824,17,0.46067166436947393,249.75,10.75,4.1,2.25,3
STU0297,25,M,Computer Science,2021,2.99,1,0,0.8837209302325582,43,3.0264705882352945,17,0.42982469066572054,236.5,7.75,2.75,2.4,1
STU0298,20,M,Engineering,2022,2.23,1,0,0.7441860465116279,43,2.0,17,0.5813776741499455,158.0,6.05,2.2,1.7,2
STU0299,21,M,Engineering,2023,2.93,1,0,0.813953488372093,43,2.7658823529411767,17,0.45579681360680613,209.45,8.5,2.7,2.65,2
STU0300,19,M,Computer Science,2023,3.88,1,0,0.9069767441860465,43,3.665294117647059,17,0.3567582803359094,299.1,11.6,4.35,2.1,1
STU0301,18,F,Business,2024,3.09,1,0,0.7441860465116279,43,3.036666666666667,18,0.5286275237097756,231.85,9.4,2.8,2.55,0
STU0302,23,F,Physics,2021,3.47,1,0,0.7906976744186046,43,3.348125,16,0.39373796277896966,256.2,10.25,4.25,2.3,4
STU0303,27,F,Mathematics,2021,3.34,1,0,0.6976744186046512,43,3.4831578947368427,19,0.3663036480477631,264.3,9.9,3.95,3.1,3
STU0304,23,M,Mathematics,2021,2.87,1,0,0.7441860465116279,43,2.885263157894737,19,0.5126875637380879,212.0,8.1,2.85,2.7,3
STU0305,28,F,Business,2024,1.96,0,1,0.7209302325581395,43,1.881578947368421,19,0.48812866197681415,146.7,4.95,2.0,1.8,0
STU0306,21,M,Computer Science,2023,1.61,0,1,0.7441860465116279,43,1.544,15,0.49343982119692886,114.5,4.5,2.15,1.5,1
STU0307,26,F,Physics,2023,2.5,1,0,0.7674418604651163,43,2.478235294117647,17,0.49123868045632413,182.55,7.75,2.8,1.35,4
STU0308,28,M,Physics,2021,1.98,0,1,0.6511627906976745,43,1.993529411764706,17,0.47801596699888843,163.15,4.95,2.15,1.85,4
STU0309,19,F,Physics,2023,3.5,1,0,0.8604651162790697,43,3.4705882352941178,17,0.42054236689415875,275.05,9.7,4.0,2.65,4
STU0310,24,M,Business,2024,2.35,1,0,0.8604651162790697,43,2.506,20,0.42338734287324065,168.55,7.6,1.8,1.45,0
STU0311,23,F,Business,2024,3.81,1,0,0.9534883720930233,43,3.5094117647058827,17,0.39316775345002697,291.9,11.05,4.2,2.45,0
STU0312,19,M,Computer Science,2024,2.58,1,0,0.813953488372093,43,2.521875,16,0.379108054077814,190.85,7.0,2.95,1.5,1
STU0313,23,F,Engineering,2023,1.76,0,1,0.4883720930232558,43,1.7286666666666666,15,0.5149461368041554,124.15,3.8,1.75,1.6,2
STU0314,27,M,Physics,2024,3.29,1,0,0.8604651162790697,43,3.2866666666666666,18,0.5167318111998547,238.9,9.35,4.25,2.2,4
STU0315,25,F,Business,2023,1.61,1,0,0.6744186046511628,43,1.5444444444444445,18,0.5502750352133784,120.95,4.15,1.8,1.7,0
STU0316,22,M,Engineering,2024,3.1,1,0,0.8372093023255814,43,2.94,15,0.5235319610928394,253.15,8.5,3.05,2.3,2
STU0317,23,M,Computer Science,2024,2.78,1,0,0.8372093023255814,43,2.8125,16,0.48201659722461837,205.9,7.3,3.0,2.3,1
STU0318,27,F,Computer Science,2022,3.2,1,0,0.8837209302325582,43,3.17375,16,0.4993445704120552,241.0,9.1,4.05,2.75,1
STU0319,19,F,Computer Science,2022,2.09,1,0,0.627906976744186,43,1.92,16,0.41923740291152456,166.5,5.65,2.4,1.15,1
STU0320,27,F,Physics,2024,1.58,0,1,0.627906976744186,43,1.4375,16,0.4944154798008115,125.55,4.2,0.7,1.35,4
STU0321,25,M,Physics,2023,3.41,1,0,0.7674418604651163,43,3.4329411764705884,17,0.4738507769578196,252.9,9.35,3.95,2.4,4
STU0322,24,F,Engineering,2023,2.29,1,0,0.8372093023255814,43,2.2760000000000002,15,0.43944445447795616,175.2,6.25,1.85,1.3,2
STU0323,18,F,Mathematics,2021,3.34,1,0,0.8372093023255814,43,3.399375,16,0.5026127568350541,236.45,9.8,3.75,2.35,3
STU0324,26,F,Engineering,2024,1.79,1,0,0.5813953488372093,43,1.8577777777777778,18,0.48842550826526554,126.15,5.05,2.15,1.65,2
STU0325,25,M,Mathematics,2023,2.0,1,0,0.5348837209302325,43,2.1355,20,0.407152822724627,145.2,6.05,1.7,1.3,3
STU0326,20,F,Computer Science,2024,3.75,1,0,0.8604651162790697,43,3.7941176470588234,17,0.3422911557345846,276.55,10.65,4.05,2.4,1
STU0327,28,M,Computer Science,2023,2.37,1,0,0.7674418604651163,43,2.295909090909091,22,0.4991007064225768,181.3,6.95,2.25,1.4,1
STU0328,22,M,Engineering,2023,3.63,1,0,0.7906976744186046,43,3.65375,16,0.4209493239492533,266.2,9.75,4.05,2.6,2
STU0329,19,M,Physics,2022,3.96,1,0,0.9767441860465116,43,3.7723529411764702,17,0.2955403824303183,289.5,10.9,3.85,2.35,4
STU0330,18,F,Mathematics,2024,2.4,1,0,0.7209302325581395,43,2.4444444444444446,18,0.5095467677227793,185.4,6.75,3.1,1.8,3
STU0331,27,M,Business,2022,3.71,1,0,0.8837209302325582,43,3.6485714285714286,21,0.3363374156154161,265.6,10.85,4.05,2.7,0
STU0332,25,F,Physics,2024,2.81,1,0,0.6046511627906976,43,2.574375,16,0.44449175095457816,209.65,8.6,3.2,2.05,4
STU0333,20,M,Engineering,2021,3.93,1,0,0.9767441860465116,43,3.8464285714285715,14,0.2422524793191263,298.4,11.25,3.95,1.95,2
STU0334,28,M,Business,2024,2.79,1,0,0.7441860465116279,43,2.860588235294118,17,0.5177290626891068,199.35,6.7,3.15,2.7,0
STU0335,20,M,Engineering,2022,2.58,1,0,0.5813953488372093,43,2.4971428571428573,14,0.4910025626038183,188.4,6.8,3.0,1.35,2
STU0336,22,M,Computer Science,2022,1.91,0,1,0.6744186046511628,43,1.7463157894736843,19,0.4091754653000455,140.8,4.8,2.0,1.3,1
STU0337,19,F,Physics,2023,2.13,1,0,0.627906976744186,43,2.13,16,0.4147931211258612,158.9,6.4,2.1,1.35,4
STU0338,27,M,Mathematics,2023,2.83,1,0,0.7674418604651163,43,2.8023809523809526,21,0.5453155486679685,223.1,8.25,2.8,2.65,3
STU0339,20,F,Engineering,2022,3.15,1,0,0.813953488372093,43,2.974705882352941,17,0.40357957156951746,247.9,9.15,2.85,2.3,2
STU0340,18,F,Engineering,2021,1.7,1,0,0.5813953488372093,43,1.6460000000000001,15,0.4506630036481172,120.35,5.25,1.85,1.75,2
STU0341,27,F,Mathematics,2024,3.1,1,0,0.813953488372093,43,2.9094117647058826,17,0.4610378318022733,223.15,8.55,2.95,2.8,3
STU0342,28,F,Engineering,2023,3.89,1,0,0.9302325581395349,43,3.7800000000000002,14,0.286060778910303,293.55,11.2,4.15,2.7,2
STU0343,22,M,Mathematics,2024,2.63,1,0,0.7441860465116279,43,2.7015000000000002,20,0.4235100819032342,218.75,7.25,2.85,1.4,3
STU0344,24,M,Mathematics,2024,2.71,1,0,0.6744186046511628,43,2.9015,20,0.3133566154097479,191.55,7.5,3.0,2.45,3
STU0345,23,F,Physics,2022,3.65,1,0,0.9302325581395349,43,3.571111111111111,18,0.433248860544836,270.3,9.85,3.95,2.2,4
STU0346,20,M,Physics,2024,3.4,1,0,0.9069767441860465,43,3.3294117647058825,17,0.4573083012071191,255.1,10.25,4.4,2.55,4
STU0347,25,M,Physics,2022,1.81,0,1,0.6976744186046512,43,1.6456250000000001,16,0.46376673375020466,125.6,5.7,2.0,1.35,4
STU0348,22,F,Computer Science,2021,3.86,1,0,0.8604651162790697,43,3.7252941176470586,17,0.34018593531807767,291.2,11.6,3.6,2.6,1
STU0349,23,F,Mathematics,2022,3.83,1,0,0.9302325581395349,43,3.701875,16,0.3384320463549516,272.85,10.3,4.1,2.45,3
STU0350,25,F,Mathematics,2022,3.99,1,0,0.9302325581395349,43,3.7405555555555554,18,0.2893292897521726,307.1,11.4,4.0,2.15,3
STU0351,25,F,Business,2023,1.56,1,0,0.7441860465116279,43,1.426875,16,0.46529873916298836,118.65,4.25,1.15,1.45,0
STU0352,27,M,Mathematics,2022,2.38,1,0,0.7441860465116279,43,2.393809523809524,21,0.5233591137113807,188.8,6.7,1.95,1.6,3
STU0353,27,F,Physics,2024,3.71,1,0,0.8837209302325582,43,3.661764705882353,17,0.35986517082995206,268.4,11.4,4.3,2.45,4
STU0354,19,F,Physics,2021,2.58,1,0,0.7441860465116279,43,2.5475,16,0.5159780357082394,214.15,6.3,2.8,1.2,4
STU0355,23,M,Physics,2024,1.61,0,1,0.6511627906976745,43,1.6513333333333333,15,0.4933539249241819,122.0,4.55,2.05,1.6,4
STU0356,19,F,Physics,2023,2.47,1,0,0.7209302325581395,43,2.5011764705882356,17,0.4931009322763088,177.0,7.45,3.2,1.7,4
STU0357,27,M,Engineering,2023,3.2,1,0,0.813953488372093,43,3.068,15,0.5184757881108267,248.7,8.6,4.0,2.35,2
STU0358,24,F,Mathematics,2021,2.43,1,0,0.6744186046511628,43,2.3205263157894738,19,0.3801969326577204,187.6,7.2,3.4,1.8,3
STU0359,20,F,Engineering,2023,2.0,1,0,0.6744186046511628,43,1.9326666666666668,15,0.4941004332068918,149.85,5.9,2.2,1.8,2
STU0360,18,F,Engineering,2021,1.6,1,0,0.6976744186046512,43,1.7047058823529413,17,0.5886862242215587,118.85,4.25,2.7,1.1,2
STU0361,20,M,Engineering,2024,3.02,1,0,0.7906976744186046,43,3.163125,16,0.47010238246577746,222.7,9.1,3.0,2.6,2
STU0362,20,F,Physics,2023,2.48,1,0,0.7441860465116279,43,2.364117647058823,17,0.5766179283495422,180.85,7.25,3.0,1.35,4
STU0363,26,F,Engineering,2023,3.57,1,0,0.9069767441860465,43,3.490625,16,0.40856609012496375,264.9,9.8,4.2,3.2,2
STU0364,25,F,Engineering,2023,3.54,1,0,0.8372093023255814,43,3.4425,16,0.49702447961175245,257.8,10.8,3.7,2.75,2
STU0365,24,M,Physics,2021,2.96,1,0,0.7906976744186046,43,2.96,18,0.45979535089633344,222.85,8.3,3.25,2.3,4
STU0366,22,M,Engineering,2024,3.92,1,0,0.9302325581395349,43,3.75,16,0.31157663583779843,296.7,11.2,4.05,2.25,2
STU0367,20,F,Computer Science,2024,2.81,1,0,0.813953488372093,43,2.9373333333333336,15,0.5324266101897004,195.1,8.2,3.15,2.55,1
STU0368,18,M,Mathematics,2022,2.93,1,0,0.813953488372093,43,2.9357142857142855,21,0.4730705172442204,213.55,7.25,3.05,2.8,3
STU0369,25,M,Mathematics,2021,2.28,1,0,0.7441860465116279,43,2.196111111111111,18,0.49208008541040993,169.75,6.55,1.85,1.1,3
STU0370,24,F,Business,2022,2.75,1,0,0.8372093023255814,43,2.8563157894736846,19,0.4894011139059633,210.75,8.05,2.65,2.5,0
STU0371,26,F,Computer Science,2022,2.02,1,0,0.6744186046511628,43,2.100526315789474,19,0.48073408778439536,161.95,5.7,2.0,1.85,1
STU0372,23,F,Business,2024,3.89,1,0,0.8837209302325582,43,3.892352941176471,17,0.18998451949319128,295.25,11.25,4.0,2.4,0
STU0373,26,F,Engineering,2023,2.39,1,0,0.6744186046511628,43,2.394705882352941,17,0.5020472792359653,166.3,6.9,1.6,1.15,2
STU0374,21,F,Engineering,2024,3.89,1,0,0.9069767441860465,43,3.80125,16,0.2963078354234551,297.25,11.1,4.0,2.4,2
STU0375,21,F,Engineering,2023,3.85,1,0,0.8837209302325582,43,3.671764705882353,17,0.34331536693901515,300.35,11.0,3.9,2.25,2
STU0376,25,F,Physics,2022,2.29,1,0,0.6976744186046512,43,1.9286666666666668,15,0.4330599870467743,165.8,5.75,2.0,1.7,4
STU0377,22,F,Engineering,2023,1.8,1,0,0.5813953488372093,43,1.7280000000000002,15,0.38991207800147526,152.75,5.5,2.05,1.75,2
STU0378,20,F,Business,2023,2.23,1,0,0.813953488372093,43,2.236111111111111,18,0.4374140438436265,173.75,6.8,1.75,1.35,0
STU0379,25,F,Computer Science,2023,3.14,1,0,0.8604651162790697,43,3.1655555555555557,18,0.40051763891864656,230.0,8.55,2.85,2.45,1
STU0380,26,F,Mathematics,2022,2.18,1,0,0.7209302325581395,43,2.2105882352941175,17,0.44031906880458993,156.75,5.25,1.95,1.65,3
STU0381,27,M,Mathematics,2021,3.35,1,0,0.8837209302325582,43,3.316111111111111,18,0.5350441310978211,245.35,10.75,3.9,2.6,3
STU0382,28,M,Mathematics,2021,3.76,1,0,0.8604651162790697,43,3.785555555555556,18,0.30023955577117617,262.3,10.5,4.05,2.35,3
STU0383,19,F,Mathematics,2021,2.53,1,0,0.7674418604651163,43,2.681578947368421,19,0.47800817238358706,173.45,6.65,3.2,1.65,3
